latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
29.869,76.698,325.1,2.3,1.5,2021-05-05,0610,Terra,MODIS,70,6.1NRT,301.8,25.8,D
29.866,76.704,325.9,2.3,1.5,2021-05-05,0610,Terra,MODIS,73,6.1NRT,301.8,27.8,D
29.696,75.571,330.6,2,1.4,2021-05-05,0610,Terra,MODIS,74,6.1NRT,309,24.3,D
29.524,74.599,330,1.7,1.3,2021-05-05,0610,Terra,MODIS,66,6.1NRT,309.4,16.6,D
29.547,74.594,333.1,1.7,1.3,2021-05-05,0610,Terra,MODIS,74,6.1NRT,308.5,26.3,D
29.141,76.379,330.9,1.9,1.3,2021-05-05,0745,Aqua,MODIS,62,6.1NRT,310.6,22.2,D
28.843,76.471,330.1,1.9,1.3,2021-05-05,0745,Aqua,MODIS,58,6.1NRT,310.9,18.4,D
29.129,76.124,333.6,1.9,1.4,2021-05-05,0745,Aqua,MODIS,69,6.1NRT,311.5,30.2,D
29.134,76.116,331.5,1.9,1.4,2021-05-05,0745,Aqua,MODIS,63,6.1NRT,311.7,23.8,D
29.328,76.698,331.7,1.7,1.3,2021-05-05,0745,Aqua,MODIS,67,6.1NRT,311,22.1,D
29.332,76.702,330.6,1.7,1.3,2021-05-05,0745,Aqua,MODIS,64,6.1NRT,310.4,18.6,D
29.266,76.608,329.9,1.8,1.3,2021-05-05,0745,Aqua,MODIS,41,6.1NRT,308.1,15.5,D
29.269,76.625,330.3,1.8,1.3,2021-05-05,0745,Aqua,MODIS,52,6.1NRT,308.8,18.3,D
28.337,77.477,343.2,1.6,1.3,2021-05-05,0745,Aqua,MODIS,87,6.1NRT,309.7,53.6,D
29.266,76.737,330.9,1.7,1.3,2021-05-05,0745,Aqua,MODIS,65,6.1NRT,308,22.9,D
29.116,76.791,308.6,1.1,1,2021-05-05,1710,Terra,MODIS,73,6.1NRT,295.6,7.5,N
29.27,76.685,330.9,1.8,1.3,2021-05-06,0515,Terra,MODIS,77,6.1NRT,306.8,30.1,D
29.274,76.698,328.8,1.8,1.3,2021-05-06,0515,Terra,MODIS,73,6.1NRT,306.4,25.3,D
29.007,76.531,330.4,1.9,1.3,2021-05-06,0515,Terra,MODIS,73,6.1NRT,308.2,23.5,D
28.996,76.394,333.9,1.9,1.3,2021-05-06,0515,Terra,MODIS,79,6.1NRT,310.1,32.7,D
29.732,75.762,326.6,2.1,1.4,2021-05-06,0515,Terra,MODIS,70,6.1NRT,306.3,20.8,D
29.18,76.846,327.2,1.8,1.3,2021-05-06,0515,Terra,MODIS,70,6.1NRT,306.4,18.9,D
30.308,76.905,321.4,1.8,1.3,2021-05-06,0515,Terra,MODIS,55,6.1NRT,301.3,14.2,D
30.252,77.232,325.1,1.7,1.3,2021-05-06,0515,Terra,MODIS,69,6.1NRT,301.3,20.4,D
30.327,76.714,324.1,1.9,1.3,2021-05-06,0515,Terra,MODIS,64,6.1NRT,302.1,17.7,D
30.276,76.609,332.4,1.9,1.3,2021-05-06,0515,Terra,MODIS,79,6.1NRT,302.3,45.5,D
30.273,76.648,322.9,1.9,1.3,2021-05-06,0515,Terra,MODIS,60,6.1NRT,302.6,16.9,D
30.282,76.623,325.5,1.9,1.3,2021-05-06,0515,Terra,MODIS,67,6.1NRT,301.8,24,D
30.278,76.662,322.5,1.9,1.3,2021-05-06,0515,Terra,MODIS,58,6.1NRT,302,16.3,D
29.982,76.527,323.8,1.9,1.3,2021-05-06,0515,Terra,MODIS,67,6.1NRT,303.2,19.9,D
29.841,75.119,327.8,1.2,1.1,2021-05-07,0555,Terra,MODIS,63,6.1NRT,307.1,8.5,D
29.637,75.111,328.3,1.2,1.1,2021-05-07,0555,Terra,MODIS,67,6.1NRT,306.9,10.9,D
29.738,75.241,332.5,1.2,1.1,2021-05-07,0555,Terra,MODIS,76,6.1NRT,307.3,18.6,D
29.46,74.824,330.4,1.2,1.1,2021-05-07,0555,Terra,MODIS,70,6.1NRT,306.8,12.9,D
29.541,75.958,335,1.3,1.1,2021-05-07,0555,Terra,MODIS,81,6.1NRT,306.7,26.2,D
29.389,75.114,335.9,1.2,1.1,2021-05-07,0555,Terra,MODIS,80,6.1NRT,308.1,24.6,D
29.517,74.605,330.6,1.1,1.1,2021-05-07,0555,Terra,MODIS,66,6.1NRT,309.9,9.1,D
29.518,74.836,327.8,1.2,1.1,2021-05-07,0555,Terra,MODIS,63,6.1NRT,306.4,8.9,D
29.705,75.5,330.9,1.3,1.1,2021-05-07,0555,Terra,MODIS,75,6.1NRT,306,16.5,D
29.703,75.506,328.2,1.3,1.1,2021-05-07,0555,Terra,MODIS,70,6.1NRT,305.9,11.3,D
29.732,75.733,325,3.2,1.7,2021-05-07,0735,Aqua,MODIS,71,6.1NRT,300.7,46.3,D
29.734,75.737,325.6,3.2,1.7,2021-05-07,0735,Aqua,MODIS,72,6.1NRT,300.7,49,D
29.34,76.906,324.7,1,1,2021-05-07,1655,Terra,MODIS,100,6.1NRT,293.2,22.5,N
29.342,76.917,321.3,1,1,2021-05-07,1655,Terra,MODIS,100,6.1NRT,293.5,18.7,N
29.079,77.073,304.8,1,1,2021-05-07,1655,Terra,MODIS,62,6.1NRT,293.7,5.2,N
29.068,77,304,1,1,2021-05-07,1655,Terra,MODIS,58,6.1NRT,293.5,4.5,N
30.369,77.502,335.3,1,1,2021-05-07,1655,Terra,MODIS,100,6.1NRT,295.9,34.1,N
29.98,76.687,323.3,3,1.7,2021-05-08,0500,Terra,MODIS,69,6.1NRT,302.2,39.9,D
29.989,76.666,331.2,1.1,1,2021-05-08,0815,Aqua,MODIS,48,6.1NRT,310.3,9.9,D
30.248,76.752,333.7,1.1,1,2021-05-08,0815,Aqua,MODIS,77,6.1NRT,310.7,14,D
30.294,76.744,333.1,1.1,1,2021-05-08,0815,Aqua,MODIS,76,6.1NRT,308.2,14.4,D
30.3,76.749,331.6,1.1,1,2021-05-08,0815,Aqua,MODIS,74,6.1NRT,306.5,12.5,D
29.548,74.642,339.7,1,1,2021-05-08,0815,Aqua,MODIS,70,6.1NRT,309.9,20.5,D
29.875,74.607,336.7,1,1,2021-05-08,0815,Aqua,MODIS,66,6.1NRT,315.3,13.6,D
28.721,76.518,335.6,1.1,1,2021-05-08,0815,Aqua,MODIS,79,6.1NRT,313,13,D
28.943,76.522,336,1.1,1,2021-05-08,0815,Aqua,MODIS,79,6.1NRT,314,16.3,D
28.941,76.511,335.3,1.1,1,2021-05-08,0815,Aqua,MODIS,78,6.1NRT,314.8,14.6,D
29.942,76.663,332.3,1.1,1,2021-05-08,0815,Aqua,MODIS,73,6.1NRT,313.4,12.1,D
29.67,76.325,341.8,1.1,1,2021-05-08,0815,Aqua,MODIS,83,6.1NRT,315.9,24.4,D
29.672,76.336,339.8,1.1,1,2021-05-08,0815,Aqua,MODIS,67,6.1NRT,314.3,21.3,D
28.151,77.502,335.3,1.1,1.1,2021-05-08,0815,Aqua,MODIS,65,6.1NRT,313.1,16.8,D
29.621,75.888,342.8,1,1,2021-05-08,0815,Aqua,MODIS,86,6.1NRT,314.8,25.7,D
28.842,76.253,337.3,1,1,2021-05-08,0815,Aqua,MODIS,80,6.1NRT,315.8,14.7,D
29.514,74.82,344.4,1,1,2021-05-09,0545,Terra,MODIS,86,6.1NRT,315.5,26.7,D
29.513,74.83,334.4,1,1,2021-05-09,0545,Terra,MODIS,68,6.1NRT,314.5,11,D
29.479,74.807,337.2,1,1,2021-05-09,0545,Terra,MODIS,75,6.1NRT,314.9,13.5,D
29.473,74.785,332.4,1,1,2021-05-09,0545,Terra,MODIS,47,6.1NRT,313.9,6.3,D
29.412,75.139,335.3,1,1,2021-05-09,0545,Terra,MODIS,70,6.1NRT,316.5,9.2,D
29.569,75.077,335.2,1,1,2021-05-09,0545,Terra,MODIS,72,6.1NRT,315.4,11.9,D
29.57,75.067,334.4,1,1,2021-05-09,0545,Terra,MODIS,70,6.1NRT,314.6,10.7,D
29.614,75.022,338.9,1,1,2021-05-09,0545,Terra,MODIS,79,6.1NRT,314.1,17.2,D
29.921,76.466,333.3,1,1,2021-05-09,0545,Terra,MODIS,77,6.1NRT,309.5,15.2,D
29.54,75.333,331.2,1,1,2021-05-09,0545,Terra,MODIS,56,6.1NRT,312.8,10.3,D
29.691,75.5,335.7,1,1,2021-05-09,0545,Terra,MODIS,75,6.1NRT,313,12.7,D
29.746,75.437,335.3,1,1,2021-05-09,0545,Terra,MODIS,73,6.1NRT,312.9,14.6,D
30.321,76.743,327.4,1,1,2021-05-09,0545,Terra,MODIS,57,6.1NRT,308,7.6,D
29.572,74.61,336.7,1,1,2021-05-09,0545,Terra,MODIS,73,6.1NRT,317.6,10.9,D
29.57,74.621,337.7,1,1,2021-05-09,0545,Terra,MODIS,75,6.1NRT,317.2,12.5,D
29.563,74.735,336.8,1,1,2021-05-09,0545,Terra,MODIS,74,6.1NRT,318,12.7,D
29.578,74.632,337.8,1,1,2021-05-09,0545,Terra,MODIS,76,6.1NRT,316.3,13.4,D
29.886,74.602,330.7,1,1,2021-05-09,0545,Terra,MODIS,51,6.1NRT,312.7,7.9,D
29.543,74.691,333.2,1.2,1.1,2021-05-10,0805,Aqua,MODIS,66,6.1NRT,314.7,14.6,D
30.015,77.024,325,1,1,2021-05-11,0530,Terra,MODIS,64,6.1NRT,303.5,11,D
29.603,77.077,328,1,1,2021-05-11,0530,Terra,MODIS,72,6.1NRT,304.2,12.8,D
29.222,77.102,329.9,1,1,2021-05-11,0530,Terra,MODIS,70,6.1NRT,308.2,10.3,D
29.475,74.852,333.6,1.2,1.1,2021-05-11,0530,Terra,MODIS,52,6.1NRT,308.9,18.3,D
29.468,74.818,331,1.2,1.1,2021-05-11,0530,Terra,MODIS,38,6.1NRT,309.6,11.7,D
29.961,76.253,326.3,1.1,1,2021-05-11,0530,Terra,MODIS,62,6.1NRT,306.3,8.2,D
29.691,76.212,329,1.1,1,2021-05-11,0530,Terra,MODIS,72,6.1NRT,308.8,9.7,D
29.22,77.112,328.1,1,1,2021-05-11,0530,Terra,MODIS,66,6.1NRT,309.1,8,D
29.712,75.615,334.8,1.6,1.2,2021-05-14,0600,Terra,MODIS,77,6.1NRT,309.9,31.3,D
29.869,76.912,327.2,1.9,1.3,2021-05-14,0600,Terra,MODIS,74,6.1NRT,307.1,21.3,D
29.924,77.215,332,1.3,1.1,2021-05-16,0550,Terra,MODIS,73,6.1NRT,310,21.7,D
30.285,77.45,334.8,1.3,1.1,2021-05-16,0550,Terra,MODIS,82,6.1NRT,316.2,21.9,D
29.139,76.93,332,1.3,1.1,2021-05-16,0550,Terra,MODIS,72,6.1NRT,314.3,14.8,D
30.404,77.498,332.5,1,1,2021-05-17,0810,Aqua,MODIS,40,6.1NRT,313.4,13.6,D
30.412,77.486,331.1,1,1,2021-05-17,0810,Aqua,MODIS,41,6.1NRT,314,11.4,D
30.413,77.496,330.3,1,1,2021-05-17,0810,Aqua,MODIS,20,6.1NRT,312.2,11.8,D
30.265,77.47,322.2,2.7,1.6,2021-05-24,0500,Terra,MODIS,62,6.1NRT,303.4,33.5,D
