latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
29.97109,74.87661,341.9,0.57,0.43,2021-05-01,0824,N,VIIRS,l,2.0NRT,313.4,8.9,D
31.75287,74.69498,343.7,0.39,0.44,2021-05-01,0824,N,VIIRS,n,2.0NRT,297.3,4.5,D
30.60662,75.15852,343.1,0.4,0.44,2021-05-01,0824,N,VIIRS,n,2.0NRT,287.4,4.6,D
29.88725,75.74689,342.5,0.42,0.45,2021-05-01,0824,N,VIIRS,l,2.0NRT,313.6,5.9,D
29.83492,75.78295,344.4,0.42,0.45,2021-05-01,0824,N,VIIRS,n,2.0NRT,313.4,8.5,D
30.8146,76.64584,332.3,0.48,0.48,2021-05-01,0824,N,VIIRS,l,2.0NRT,302.7,2.2,D
30.61646,76.74947,355.2,0.49,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,301.1,15.5,D
30.61368,75.59623,335.6,0.42,0.45,2021-05-01,0824,N,VIIRS,n,2.0NRT,292.7,3.9,D
30.6132,75.59182,344.4,0.42,0.45,2021-05-01,0824,N,VIIRS,n,2.0NRT,294.3,5.1,D
29.83446,75.77856,338.8,0.42,0.45,2021-05-01,0824,N,VIIRS,l,2.0NRT,312.2,4.2,D
29.83865,75.778,341.6,0.42,0.45,2021-05-01,0824,N,VIIRS,l,2.0NRT,313,4.2,D
30.63876,74.76203,342.5,0.57,0.43,2021-05-01,0824,N,VIIRS,n,2.0NRT,302.2,12.4,D
30.63477,74.7626,341.6,0.57,0.43,2021-05-01,0824,N,VIIRS,n,2.0NRT,303.5,11.5,D
30.63688,74.76302,349,0.57,0.43,2021-05-01,0824,N,VIIRS,n,2.0NRT,304.4,18.6,D
30.59968,74.33434,304.4,0.39,0.36,2021-05-01,2048,N,VIIRS,n,2.0NRT,292.9,0.7,N
30.19714,75.5093,308.6,0.41,0.37,2021-05-01,2048,N,VIIRS,n,2.0NRT,292.3,0.9,N
31.47312,75.672,295.5,0.4,0.37,2021-05-01,2048,N,VIIRS,n,2.0NRT,275.8,0.5,N
31.72629,75.56786,301.8,0.4,0.37,2021-05-01,2048,N,VIIRS,n,2.0NRT,273.4,0.6,N
30.57121,74.77253,303.4,0.39,0.36,2021-05-01,2048,N,VIIRS,n,2.0NRT,293.1,0.5,N
30.45514,74.49018,314.3,0.39,0.36,2021-05-01,2048,N,VIIRS,n,2.0NRT,293.9,1.6,N
30.31649,76.57382,305.8,0.44,0.38,2021-05-01,2048,N,VIIRS,n,2.0NRT,290,0.9,N
30.83708,75.87158,310,0.41,0.37,2021-05-01,2048,N,VIIRS,n,2.0NRT,290.8,1.2,N
30.81924,75.97391,312.8,0.41,0.37,2021-05-01,2048,N,VIIRS,n,2.0NRT,284.5,1.3,N
30.64811,75.50241,310.9,0.4,0.37,2021-05-01,2048,N,VIIRS,n,2.0NRT,289,1.3,N
30.82528,75.97979,312.6,0.41,0.37,2021-05-01,2048,N,VIIRS,n,2.0NRT,284.7,1.4,N
30.78593,75.20284,309.8,0.4,0.37,2021-05-01,2048,N,VIIRS,n,2.0NRT,292.5,1.2,N
31.71272,75.58636,296.9,0.4,0.37,2021-05-01,2048,N,VIIRS,n,2.0NRT,271.8,0.7,N
31.71178,75.61215,298.1,0.4,0.37,2021-05-01,2048,N,VIIRS,n,2.0NRT,275.5,2.6,N
30.85145,76.61215,307.5,0.43,0.38,2021-05-01,2048,N,VIIRS,n,2.0NRT,289.4,0.8,N
31.71249,75.60798,328.2,0.4,0.37,2021-05-01,2048,N,VIIRS,n,2.0NRT,277.7,2.6,N
30.5589,74.16412,309.8,0.39,0.36,2021-05-01,2048,N,VIIRS,n,2.0NRT,293.8,1,N
30.55561,74.16341,307.5,0.39,0.36,2021-05-01,2048,N,VIIRS,n,2.0NRT,293.7,0.5,N
31.84595,74.87373,298.2,0.39,0.36,2021-05-01,2048,N,VIIRS,n,2.0NRT,283.9,0.4,N
30.55623,74.15952,304,0.39,0.36,2021-05-01,2048,N,VIIRS,n,2.0NRT,293.5,0.5,N
30.56283,74.16093,305.3,0.39,0.36,2021-05-01,2048,N,VIIRS,n,2.0NRT,293.4,1,N
31.71512,75.61293,302.4,0.4,0.37,2021-05-01,2048,N,VIIRS,n,2.0NRT,279.8,2.6,N
30.83848,74.80399,304.2,0.39,0.36,2021-05-01,2048,N,VIIRS,n,2.0NRT,292.4,0.3,N
30.56613,74.16164,304.6,0.39,0.36,2021-05-01,2048,N,VIIRS,n,2.0NRT,293.2,0.5,N
31.71726,75.60043,306.4,0.4,0.37,2021-05-01,2048,N,VIIRS,n,2.0NRT,281.5,1.7,N
31.71583,75.60876,341.4,0.4,0.37,2021-05-01,2048,N,VIIRS,n,2.0NRT,283.6,2.6,N
31.71846,75.61372,307.5,0.4,0.37,2021-05-01,2048,N,VIIRS,n,2.0NRT,282.2,1.8,N
30.62846,74.23552,303.5,0.39,0.36,2021-05-01,2048,N,VIIRS,n,2.0NRT,292.8,0.4,N
30.88704,76.55789,302.6,0.43,0.38,2021-05-01,2048,N,VIIRS,n,2.0NRT,288.2,0.7,N
30.62516,74.23481,307.4,0.39,0.36,2021-05-01,2048,N,VIIRS,n,2.0NRT,293.2,0.6,N
30.2031,76.61961,309.1,0.44,0.38,2021-05-01,2048,N,VIIRS,n,2.0NRT,290.3,0.9,N
30.16866,76.50816,318.1,0.44,0.38,2021-05-01,2048,N,VIIRS,n,2.0NRT,291.8,2,N
30.41721,75.06468,302.5,0.4,0.37,2021-05-01,2048,N,VIIRS,n,2.0NRT,292.5,0.4,N
31.76404,75.61135,304.1,0.4,0.37,2021-05-01,2048,N,VIIRS,n,2.0NRT,285.4,0.7,N
30.56842,75.76099,302.4,0.41,0.37,2021-05-01,2048,N,VIIRS,n,2.0NRT,291.6,0.6,N
30.57045,74.26171,319.2,0.39,0.36,2021-05-01,2048,N,VIIRS,n,2.0NRT,293.8,0.9,N
30.5711,74.25771,304.4,0.39,0.36,2021-05-01,2048,N,VIIRS,n,2.0NRT,293.3,1,N
31.84529,74.87779,300.1,0.39,0.36,2021-05-01,2048,N,VIIRS,n,2.0NRT,284.6,0.4,N
30.24044,76.24818,302.2,0.43,0.38,2021-05-01,2048,N,VIIRS,n,2.0NRT,291.2,0.7,N
30.45712,74.47814,316,0.39,0.36,2021-05-01,2048,N,VIIRS,n,2.0NRT,293.3,1.1,N
30.64262,74.35873,304.9,0.39,0.36,2021-05-01,2048,N,VIIRS,n,2.0NRT,293.6,0.5,N
29.92216,75.67902,302.6,0.41,0.37,2021-05-01,2048,N,VIIRS,n,2.0NRT,292.3,0.3,N
30.69422,74.41982,307.7,0.39,0.36,2021-05-01,2048,N,VIIRS,n,2.0NRT,293.5,1.3,N
30.00498,74.48042,304.4,0.39,0.36,2021-05-01,2048,N,VIIRS,n,2.0NRT,292.1,0.9,N
30.0083,74.48114,310.9,0.39,0.36,2021-05-01,2048,N,VIIRS,n,2.0NRT,292.3,0.9,N
30.34321,74.91764,321.3,0.39,0.36,2021-05-01,2048,N,VIIRS,n,2.0NRT,293.2,1.8,N
30.31174,74.38969,302.4,0.39,0.36,2021-05-01,2048,N,VIIRS,n,2.0NRT,292.3,0.4,N
30.58405,76.46452,316.9,0.43,0.38,2021-05-01,2048,N,VIIRS,n,2.0NRT,266.5,1.7,N
30.44355,75.13439,303.5,0.4,0.37,2021-05-01,2048,N,VIIRS,n,2.0NRT,291.6,1,N
30.61811,76.85513,305.3,0.44,0.39,2021-05-01,2048,N,VIIRS,n,2.0NRT,288.8,1.1,N
30.41296,75.21281,303.5,0.4,0.37,2021-05-01,2048,N,VIIRS,n,2.0NRT,292.2,0.9,N
30.23036,76.46702,301.8,0.43,0.38,2021-05-01,2048,N,VIIRS,n,2.0NRT,291.1,0.8,N
30.23462,76.46339,307.9,0.43,0.38,2021-05-01,2048,N,VIIRS,n,2.0NRT,291.1,0.8,N
30.23804,76.46636,301.4,0.43,0.38,2021-05-01,2048,N,VIIRS,n,2.0NRT,290.9,0.5,N
31.87412,74.99426,302,0.39,0.36,2021-05-01,2048,N,VIIRS,n,2.0NRT,287.3,0.6,N
31.87743,74.995,301,0.39,0.36,2021-05-01,2048,N,VIIRS,n,2.0NRT,286.7,0.5,N
31.13109,76.20309,295,0.42,0.37,2021-05-01,2048,N,VIIRS,n,2.0NRT,277.1,0.6,N
31.93944,75.31595,342.7,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,311.7,2.9,D
29.97402,76.06149,342,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.3,5.6,D
31.47725,75.07977,338.6,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,309.4,3.8,D
30.97988,74.52495,336.8,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,303.5,3.7,D
30.97776,74.53366,330.6,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,305.3,1,D
30.97351,74.55109,331.9,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,305.2,1.9,D
30.67172,75.71656,340.3,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,309.9,3,D
30.74771,75.73724,344.1,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,312.5,5.9,D
30.442,75.79201,341,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,311,4.7,D
30.44258,75.79619,339.8,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,309.4,4.7,D
30.79548,74.94693,341.4,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,309.8,2.5,D
30.83034,74.58705,340.2,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.1,3,D
30.38622,75.20273,341.1,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,307.3,4.5,D
30.42433,76.19614,338.9,0.41,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,308.2,4.2,D
30.94848,74.79281,338.7,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,310.8,2.3,D
30.98626,75.07852,341.9,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,315.9,32.1,D
30.77157,75.65983,344.4,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.3,4.6,D
30.70199,75.70703,343.7,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,311.7,3.5,D
30.18674,75.68394,338.1,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,306,4.7,D
30.18337,75.68456,349.7,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.4,8,D
30.17607,75.68168,346.7,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,308.6,7,D
30.20901,75.15192,339.9,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,293.8,2.1,D
30.41119,75.84482,342.8,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.3,5.9,D
30.70151,75.70676,339.2,0.4,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,311.2,3.2,D
30.46894,74.11407,340.1,0.38,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,313.9,5.6,D
30.67776,75.68545,339.8,0.4,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,310.9,2.8,D
30.69478,74.28767,337.2,0.38,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,310.6,2.9,D
30.29798,75.4148,343.8,0.39,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,299.2,29.9,D
30.57528,76.07938,340.8,0.41,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.4,5,D
30.97035,75.31746,335.3,0.4,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,309.9,1.6,D
30.97207,75.31773,341.6,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,309.7,3.5,D
31.00294,75.34161,339.5,0.4,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,309.9,2.9,D
29.70147,75.33292,338.7,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,306.3,2.8,D
30.87629,74.76065,339.3,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,308.8,1.5,D
30.57586,76.08364,349.4,0.41,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,309,5,D
30.26551,75.7288,340.5,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.1,14.2,D
30.67056,75.7082,338.6,0.4,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,311.8,3.8,D
30.8712,74.74917,344.4,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.1,5.2,D
30.86788,74.74982,351.7,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,315.7,8.7,D
30.85543,74.78135,336.6,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,310.9,3.3,D
30.85212,74.782,355.8,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,316.8,21.7,D
30.54998,74.34024,341.8,0.38,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.2,7.2,D
29.71262,75.3391,348.9,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,312.8,5.3,D
30.87673,74.62807,339,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,309.4,2.3,D
30.87614,74.62403,338.9,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,308.7,2.4,D
29.71595,75.33848,340.8,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,311,5.3,D
30.88004,74.62742,335.6,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,309.2,2.5,D
30.89175,74.63756,333.9,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,305.7,1.8,D
30.03781,75.74429,342.4,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,303,3.6,D
30.2425,74.88883,340.7,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.4,5,D
30.23993,74.84808,339.2,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,311.1,3.4,D
30.24324,74.84744,346.2,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,312.4,7.2,D
30.28353,74.89445,344.5,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,313.7,13.2,D
30.28177,74.88239,342.3,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,312.2,9.6,D
30.29016,74.89316,340.8,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,309.6,7.5,D
30.86739,74.51801,342.5,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,309.8,2.7,D
30.81414,74.56953,343,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,308.2,3.1,D
30.79598,74.46972,343.4,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,306.8,3,D
30.42221,74.16451,347.8,0.38,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,313.4,3.5,D
30.41891,74.16517,337.2,0.38,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,311.3,3.5,D
30.81024,74.56617,340.9,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,311.5,3.1,D
30.79082,74.50381,340.7,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,310,8.8,D
30.79201,74.51185,349.4,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,308.4,9.2,D
30.79141,74.50783,367,0.39,0.36,2021-05-02,0806,N,VIIRS,h,2.0NRT,311.6,8.8,D
30.29432,75.70687,340.2,0.4,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,310.5,5.6,D
29.73174,75.37694,346.4,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,313.6,8.5,D
30.83986,74.83849,340.5,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,311.5,4.2,D
30.81584,74.88481,341.1,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,313.3,3.9,D
30.80842,74.85709,337.3,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,311.2,3.7,D
31.94003,75.32017,338.6,0.4,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,309.1,2.9,D
30.96652,74.89367,339.1,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,311.7,4.4,D
30.96299,74.86927,367,0.39,0.36,2021-05-02,0806,N,VIIRS,h,2.0NRT,313.5,9.9,D
30.95967,74.86991,348,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,314.1,3.4,D
30.96026,74.87398,342.7,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,312.8,3.4,D
30.95244,74.86713,339.4,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,311.9,2.1,D
30.54053,75.67592,350.4,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,312.8,10.5,D
30.58583,74.1285,349.1,0.38,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,311.6,3.2,D
30.9767,74.91679,339.2,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,313.8,3.5,D
30.69538,74.29166,344.4,0.38,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,312,8,D
30.56361,76.29604,338.2,0.41,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,311.9,3.1,D
30.58193,74.12518,337.8,0.38,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,309.1,3.2,D
30.53333,75.6986,340.9,0.4,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,312,5.6,D
30.53506,75.71109,344.2,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,313.4,13,D
30.21912,74.63815,349.8,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,311.3,8.7,D
30.85433,74.98594,355.7,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,318,26.3,D
30.84534,74.97094,340.1,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,309.3,4,D
30.84593,74.97501,344.7,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.1,14.1,D
30.8426,74.97565,353.6,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,316.6,14.1,D
30.85662,75.07346,350,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,314.1,5.8,D
30.84318,74.97971,354.4,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,311.3,14.1,D
30.84377,74.98379,341.4,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,309.9,8.5,D
30.83986,74.98035,336.3,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,309.4,3.7,D
30.30527,75.78577,347.2,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,308.5,6,D
30.30865,75.78514,337.2,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,307.1,3.4,D
31.05069,74.89433,340.4,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,312.7,3.5,D
31.03524,74.9057,339.8,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,311.9,9,D
30.34296,75.7831,342.1,0.4,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,314,9.4,D
30.34633,75.78249,339.3,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,307.9,9.4,D
30.75412,76.16203,341,0.41,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,313.3,5.1,D
30.84628,76.17693,339.7,0.41,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,312.9,4.9,D
30.9998,74.95837,341.9,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,312.5,28.2,D
31.02835,74.73991,338.2,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,309,2.7,D
30.69598,74.29566,350.5,0.38,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,311.5,8,D
30.72555,75.553,341.2,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,310,3.7,D
31.02599,74.72369,339.6,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,312,3,D
30.72891,75.55237,347.9,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.6,13.7,D
31.05019,75.05813,340.5,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,311.9,8,D
30.22873,76.39641,347,0.41,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,311.5,12.8,D
30.18416,76.43079,342.5,0.42,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,308.1,3.7,D
30.4589,76.82484,339.7,0.43,0.38,2021-05-02,0806,N,VIIRS,l,2.0NRT,311,4.2,D
30.28527,76.43156,336.9,0.42,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,308.3,7,D
30.28585,76.43588,344.7,0.42,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,312.4,19.4,D
30.84452,76.16398,339,0.41,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,313.2,3.6,D
30.87831,76.15958,335.5,0.41,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,310.3,3.1,D
30.50751,75.71191,336.4,0.4,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,308.1,1.7,D
30.78447,75.27617,341.1,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,313.1,7,D
30.41418,76.51181,338.8,0.42,0.38,2021-05-02,0806,N,VIIRS,l,2.0NRT,309.9,2.1,D
30.41133,76.54362,340.9,0.42,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.7,2.9,D
30.41422,76.56551,337.1,0.42,0.38,2021-05-02,0806,N,VIIRS,l,2.0NRT,310.2,2.9,D
30.37971,76.55732,343.7,0.42,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.2,2.9,D
30.54784,76.81612,342,0.43,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,309.9,4.1,D
31.25824,75.72493,340.1,0.4,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,314.1,3.6,D
30.57518,75.87547,346.6,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,313.8,10,D
30.57577,75.87967,350,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,312.8,4.7,D
30.57238,75.88029,337,0.4,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,310.1,4.7,D
30.5628,75.88636,338.8,0.4,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,309.7,3.6,D
30.56173,75.90382,335.1,0.4,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,309,1,D
30.55156,75.90569,341.2,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,308.5,4.3,D
30.75149,74.49092,345.3,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.8,4.6,D
30.81716,75.24046,339.6,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,310.7,4.5,D
30.8378,75.24075,340.4,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.4,3.7,D
30.85929,75.237,340.5,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.4,6.7,D
30.85871,75.23289,344,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,311.9,6.7,D
30.86264,75.23637,336.3,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,307,6.7,D
31.58931,75.65323,348.3,0.41,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,311.7,5.5,D
31.65215,75.42475,338.6,0.4,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,310.7,2.7,D
31.65273,75.42897,339.1,0.4,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,311.3,3.8,D
30.54435,76.81672,343.7,0.43,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,311.5,3.9,D
30.34316,75.83437,340.4,0.4,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,311,7.1,D
31.20625,75.72935,349.3,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,313.5,6.3,D
30.69786,75.87975,341.4,0.41,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,311.9,3.3,D
30.69447,75.88037,339.1,0.41,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,312.2,3.3,D
30.69108,75.88098,339.5,0.41,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,311.1,2.4,D
30.63121,75.9006,340.6,0.41,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,312.6,6.7,D
30.28051,76.29136,341.7,0.41,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,311,2.6,D
30.33979,75.83499,345.5,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,313.3,13.1,D
30.50135,75.71732,340.5,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.5,2.3,D
30.24795,76.51255,340.1,0.42,0.38,2021-05-02,0806,N,VIIRS,l,2.0NRT,310.7,4.3,D
30.50085,75.73878,336.7,0.4,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,308.8,3.5,D
30.49353,75.73586,342.8,0.4,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,313.4,7.5,D
30.25961,74.68477,341.7,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,313.8,5.1,D
30.27343,74.68618,339.1,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,311.6,2.9,D
30.27733,74.68953,339.1,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,312.2,2.9,D
30.43022,76.47329,339,0.42,0.38,2021-05-02,0806,N,VIIRS,l,2.0NRT,310.8,2.4,D
30.49411,75.74004,342,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.4,7.6,D
31.65402,75.46342,343.2,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,311.2,4.7,D
30.47039,75.72265,344.6,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,313,6.2,D
30.44411,75.75739,354.2,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,315.2,11.8,D
30.43225,75.74677,340.1,0.4,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,310.5,3.5,D
30.53048,76.82618,336.5,0.43,0.38,2021-05-02,0806,N,VIIRS,l,2.0NRT,309.4,3.2,D
30.45483,76.82098,340.2,0.43,0.38,2021-05-02,0806,N,VIIRS,l,2.0NRT,311.9,4.2,D
30.28064,74.68889,341.3,0.39,0.36,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.5,1.9,D
30.61744,76.31367,334.6,0.42,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,309.5,2.5,D
30.75208,74.49494,338.5,0.39,0.36,2021-05-02,0806,N,VIIRS,l,2.0NRT,310,4,D
30.49638,76.53053,335.2,0.42,0.38,2021-05-02,0806,N,VIIRS,l,2.0NRT,308.8,1.9,D
30.56435,76.5365,337.7,0.42,0.38,2021-05-02,0806,N,VIIRS,l,2.0NRT,308.5,3.2,D
30.56089,76.5371,344.3,0.42,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,312.8,3.2,D
